pIC50,pIC50_std,smiles
4.63380312,0.896332968,Oc1c(Cl)c(N=CCN2CCCCC2)c(O)c2ccccc12
4.301029996,,Cc1ccc2oc(=O)c3cc(ccc3c2c1)[N+]([O-])=O
5.051587034,,CCOc1ccc(NCc2ccccc2OCc2cccc(F)c2)cc1
8.776657882,0.026800459,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1cnc2NCN(Cc3ccc(F)cc3)C(=O)c2c1)-c1ccc(F)cc1
8.958607315,,COc1ncccc1CN1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)NC2[C@H](O)Cc3ccccc23)[C@@H](C1)C(=O)NC(C)(C)C
8.22184875,,CC(C)CC(NC(=O)C(CCCN=C(N)N[N+]([O-])=O)NC(=O)C(CCCCCCCCC#N)C1CCCC1)C=O
8.48148606,,CC(C)(C)OC(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(N)ccc1Cl)Cc1ccccc1
4.386056648,0.545966547,OC(=O)c1ccccc1-c1ccc(\C=c2/sc3nc4cc(Br)cnc4n3c2=O)o1
5.036212173,,O=CCN1c2ccccc2C(=NC(NC(=O)c2cccc(NC(=O)OCc3ccccc3)c2)C1=O)c1ccccc1
8.053063661,0.003470009,CNC(=O)c1c(oc2cc(N(CC(C)O)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
4.523981755,0.056364328,O=C(CCc1ccccc1)c1ccc2OCCCOc2c1
4.476448274,0.584016484,Cc1nc2ccc(NC(=O)c3cc(Cl)ccn3)cc2s1
4.978208834,0.70222908,O=C1C=C(Nc2ccccc2)c2ccccc2C1=O
4,,CC(=O)c1cccc(NC(=O)C(=O)c2c(O)c3ccccc3oc2=O)c1
4.596073435,,CC1CCc2cc(F)ccc2N1CC(=O)N1CCc2[nH]c3ccc(C)cc3c2C1
5.321696461,0.019320369,[O-][N+](=O)c1ccc(s1)C(=O)OCC(=O)Nc1cccc(c1)S(=O)(=O)\[NH+]=C1\CCCCC[N-]1
8.292429824,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CSc1ccc2ccccc2c1)NS(C)(=O)=O
6.4710833,,NC(=O)CCCCC1(CC(=O)C(SCCc2ccccc2)C(=O)O1)c1ccccc1
4.373659633,0,[O-][N+](=O)c1cc(c(Nc2cccnc2)c(c1)[N+]([O-])=O)[N+]([O-])=O
5.337242168,,CC1(C)C2CC1[C@@]1(C)OB(OC1C2)[C@H](CC=C)NC(=O)[C@@H]1CCc2c(Cl)nc(NCc3cccc(c3)C(F)(F)F)c(=O)n12
5.003211351,0.111381073,CC(C)(C)OC(=O)NN=Cc1ccc(s1)N1CCOCC1
4,0,COc1ccc(cc1)-c1cc(=O)n(CCC#N)[nH]1
5.924453039,,COc1ccc(C=Cc2noc(n2)-c2ccccc2O)cc1
4.787812396,,[O-][N+](=O)c1ccc(Cl)cc1C(=O)OCC(=O)NCc1ccc(Cl)cc1Cl
6.283996656,,Oc1ccc(cc1)-c1cc(O)c(SCCc2ccccc2)c(=O)o1
5.080921908,,CC(C)C[C@H](NC(=O)[C@H]([C@H](C)O)N(C)C(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](C(N)=O)C(=O)N[C@H](Cc1ccccc1)C(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
9.161150909,0,OC(C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
9.161150909,,OC(C[C@@H](Cc1ccccc1)C(=O)NC1[C@@H](O)Cc2ccccc12)C[C@@H](Cc1ccccc1)C(=O)NC1[C@@H](O)Cc2ccccc12
8.721246399,0,CC(C)[C@H](NC(=O)COc1cccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CCC[C@H]1C(=O)NC(C)(C)C
4,,O=CCCN1c2ccccc2C(=NC(NC(=O)OCc2ccccc2)C1=O)c1ccccc1
8.920818754,,COc1cc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(N(Cc3ccc(O)c(OC)c3)C2=O)C(=O)CCc2ccncc2)ccc1O
5.698970004,,CCCC[C@H](CC(O)(CO)C[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC
4.327902142,,C[C@@H]1CC2=C([C@@H](O)O1)C(=O)c1c(O)cc(O)cc1C2=O
4.90235467,0.04166198,CCOC(=O)C(=NNc1ncnc2ccccc12)c1ccc(C)cc1
5.110983012,0.002775549,Oc1c2C3CCCN3[C@H](C(=O)c3ccccc3)c2c(O)n1-c1ccc(F)cc1
8,,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(N)ccc1C
4.910094889,,NC(=O)c1sc2nc3CCCc3c(-c3ccccc3)c2c1N
6.853871964,,COC[C@@H]1CCCN1Cc1ccc(cc1)C(=O)N(CCc1ccccc1OC)C1CCNC1
3.756961951,,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)COCC(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O
4.832682665,,COCCNC(=O)C(=C\c1c(nc2c(C)cccn2c1=O)N1CCN(CC1)c1ccccc1)\C#N
6.602059991,,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](CO)[C@H]1O
9.619788758,,CN(C)c1nc(N)c(nc1Cl)C(=O)N[C@@H]([C@H]1CCOC1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
5.222573178,0,COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)c3cccs3)C(=O)C2=CN1C1CCCC1
8.508638306,,CC(C)C1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(OS(=O)(=O)N3CCN(C)CC3)cc2C(C)(C)C)C(=O)O1
8.638272164,,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CS(=O)c1ccc(cc1)C(F)(F)F)NS(C)(=O)=O
7.200659451,,CC(C)[C@H](NC(=O)OCC1CCCCN1C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C
8.958607315,,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](CSc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
8.698970004,,COc1ccc(cc1)S(=O)(=O)N(C[C@@H](O)CN1[C@@H](Cc2ccccc2)COC(CC=C)C1=O)CC1CCCC1
4,,[O-][N+](=O)c1ccc(NS(=O)(=O)c2ccc(cc2)N2C(=O)c3ccccc3C2=O)cc1
6.397940009,,Cc1nc2nnc(nn2c(=O)c1C)-c1ccccc1
4.590337339,,NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C=O
6.886056648,,CN1CCN(CC1)C(=O)COc1ccc(C[C@H](C[C@H](O)CN2[C@@H](Cc3ccccc3)C[C@H](Cc3ccccc3)C2=O)C(=O)N[C@@H]2[C@H](O)Cc3ccccc23)cc1
7.026872146,,CC(C)(C)NC(=O)c1ccccc1NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
4.250727287,1.439047133,Nc1ccc2cc(cc(c2c1\N=N\c1ccc(cc1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
5.958607315,,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)cc2c1)C(C)C)C(C)C
7.744727495,,CNC(=O)c1c(oc2ccc(cc12)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
10.39794001,,Cc1ccncc1-c1ccc(C[C@H](C[C@H](O)CN2CCN(Cc3ccc(s3)-c3ccc(Cl)cc3)C[C@H]2C(=O)NCC(F)(F)F)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)o1
6.411168274,,Cc1ccccc1SC1C(=O)CC(OC1=O)(c1ccccc1)c1ccccc1
4.096910013,,Clc1ccccc1C(=O)Nc1nc2c(cc3CCc4cccc2c34)s1
4.367591088,0.519852303,Oc1cc(NCCc2cccnc2)cc2cccnc12
5.886056648,,Oc1cc(oc(=O)c1SCCc1ccccc1)-c1ccccc1
7.455931956,,CCNC(=O)[C@@H](NC(=O)Cc1ccccc1)[C@@H]1N[C@@H](C(=O)NCCNC(=O)[C@@H]2N[C@@H](CNC(=O)Cc3ccccc3)SC2(C)C)C(C)(C)S1
6.602059991,,CNS(=O)(=O)CCCCN=[N]#N
4.224462365,,Cc1ccc(cc1NC(=S)NC(=O)c1ccc(COc2ccccc2)cc1)C(O)=O
5.684029655,,CCCCc1ccc2nc(NC(=O)c3cccs3)sc2c1
5.118045029,,CCCCCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
8.292429824,,Cc1nc([nH]c1C)-c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccccc1
6.920818754,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(Cl)cc(c1)S(=O)(=O)NC(=O)c1ccccc1
4.27257757,0.385482896,CCCCCc1ccc(OCCCC[n+]2cccc(C)c2)c(CCCCC)c1
4.05731939,0.081061859,Nc1c(C(=O)NCc2ccc3OCOc3c2)c2nc3ccccc3nc2n1CCCN1CCOCC1
8.823908741,,CC(C)CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)S(=O)(=O)c1ccccc1
8.041627268,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1cc2-c3cc4c(F)cccc4n3C(C)(C)Cc2cn1)-c1ccc(F)cc1
8.522878745,,CC(C)(C)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NCc1ccccc1
6.075720714,,CCN(CC)Cc1ccc(cc1)C(=O)N(CCc1ccccc1Cl)C1CCNC1
5.437707136,,CC(C)CC1=NN2C(S1)=NC(=O)\C(=C\c1cc(C)n(c1C)-c1cc(C)cc(C)c1)C2=N
6.15490196,,O=C(CCCCC(=O)Nc1ccc(cc1)-c1nc2ccccc2[nH]1)Nc1ccc(cc1)-c1nc2ccccc2[nH]1
4.722513271,0.014587614,Cc1cccc(c1)-c1cc2nc3CCCCc3c(N3CCOCC3)n2n1
5.106793247,,Oc1cc(oc(=O)c1C(Sc1ccccc1)c1ccc2ccccc2c1)-c1ccccc1
4,,Oc1c(C(=O)c2cccc(c2)[N+]([O-])=O)c(=O)oc2ccccc12
8.333294864,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2CCn3c(cc4cc(F)ccc34)-c2n1)-c1ccc(F)cc1
4.798848637,0.596612446,CCc1ccc(OCC(=O)NN=C2CC(=O)c3ccccc23)cc1
7.568797145,0.00022756,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
9.022276395,,CC(C)C1(CCc2csc(N)n2)CC(=O)C(Sc2cc(C)c(CO)cc2C(C)(C)C)C(=O)O1
7.339134522,,CCCC[C@@H]1[C@@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
7.826813732,,CCCC[C@H]1[C@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
7.414869142,1.390272152,NC(=O)c1ccc2N(Cc3ccc4ccccc4c3)C(=O)C(=O)c2c1
3,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CN)C(O)=O
4.552841969,,NC1C(N)C(OCc2ccccc2)C(COC(=O)Nc2ccccc2)OC1OCc1ccccc1
6,,CNS(=O)(=O)CCCCCl
7.431798276,,CO[C@@H]1OCCC[C@@H]1OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1C[C@@H](Cl)C[C@H]1C(=O)NC(C)(C)C
10.41413677,0.579505074,O[C@@H](C[C@@H](Cc1nnco1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2ccc(o2)-c2ccc(Cl)cc2)C[C@H]1C(=O)NCC(F)(F)F
8.013228266,0,Cc1cc(SC2C(=O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(cc1NS(C)(=O)=O)C(C)(C)C
7.301029996,,COc1ccc(C[C@@H]2C[C@@H](C(=O)N[C@@H](CC=C)B3OC4CC5CC(C5(C)C)[C@@]4(C)O3)n3c2c(Cl)nc(NCc2cccc(c2)C(F)(F)F)c3=O)cc1
4,0,Cc1ccc(cc1Cl)-n1nc2ccc(N)cc2n1
5.142667504,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CCCCCCCC#CCCCCCCCC(=O)N[C@H](CO)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](Cc1ccccc1)C(O)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
4.657577319,,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCC(O)=O)[C@H](C)CC)C(C)C)OCc1cccc2ccccc12)C(O)=O
6.981715692,,CCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCC(C)C)C(C)(C)C)c1ccccc1
5.795880017,0,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)CSCC1CCN2CCC(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[NH+]=C2N1)[C@@H](C)OCc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1
4.602059991,,CCCCCCNc1nc(nc2n(CC3CCCCC3)cnc12)C#N
6.585026652,,CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)OCc1ccncc1
10.09691001,,Cc1ccncc1-c1ccc(C[C@H](C[C@H](O)CN2CCN(Cc3ccc(o3)-c3ccc(Cl)cc3)C[C@H]2C(=O)NCC(F)(F)F)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)o1
6.638272164,,Oc1cccc2Cc3cccc(O)c3C(=O)c12
4.584065113,0.825992804,O=C1c2[nH]c(=O)[nH]c2C(=O)c2ccccc12
4.852734792,0.602871023,COc1ccc(cc1)-n1c(NC(=O)c2ccco2)c(C#N)c2nc3ccccc3nc12
4,0,CCOC(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1
4.312636464,1.447984417,Nc1c(cc(c2ccccc12)S([O-])(=O)=O)\N=N\c1ccccc1
8.657577319,,CC(C)(N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)[C@@H](C1)C(=O)NCc1ccccc1)c1cc2cnccc2o1
4.752922703,1.064793498,CC(=O)N(C1CCCCC1)C1=C(Cl)C(=O)c2ccccc2C1=O
4.716698771,,Cc1noc(C)c1CSc1nc2ccccc2c(=O)n1-c1ccccc1
5.238047464,0.132323182,Cc1ccc2nc3sc(C(=O)NCc4ccco4)c(N)c3cc2c1
8.602059991,0,Cc1ccc(O)c(C)c1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1C[C@@H](Cl)C[C@H]1C(=O)NC(C)(C)C
4.619788758,,O=C(NCCc1ccccc1)N1[C@@H](Cc2ccccc2)CC1=O
7.920818754,0,CC(C)(C)NC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1Br
7.301029996,,CC(C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(cc1)C#N)NC(=O)[C@@H](NC(C)=O)C(C)C
6.004364805,,COc1cccc(c1)-c1cc(O)c(SCc2ccccc2)c(=O)o1
6.301029996,,COC(=O)[C@@H](NC(=O)Cc1ccccc1)[C@@H]1N[C@@H](C(=O)NCCNC(=O)[C@@H]2N3[C@H](SC2(C)C)C(NC(=O)Cc2ccccc2)C3=O)C(C)(C)S1
6.30980392,,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)c1c(C)cccc1C)S(=O)(=O)c1ccc(N)cc1
5.866461092,,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)c1c(C)cccc1C)S(=O)(=O)c1ccc(N)cc1
8.559142424,0.142380147,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2CC(CO)n3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
5.005287015,,COc1cc2CCN(C(c3cc(Br)ccc3F)c2cc1OC)C(=O)CCl
3.301029996,,COc1ccc(CNS(=O)(=O)c2ccc(cc2)C(N)=N)cc1OC
8.537602002,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(nc4cccc(F)c34)-c2c1)-c1ccc(F)cc1
8.468521083,,CC(C)(C)OC(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1)Cc1ccccc1
4.838786974,0.169451551,O=C(NCCSCc1ccccc1)c1ccc(cc1)C1SCC(=O)N1Cc1ccccc1
5.098271442,0.174764704,COc1ccc(\C=C\C(=O)c2ccccc2O)cc1
7.656591406,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2CCn3c(cc4nc(OC)ccc34)-c2n1)-c1ccc(F)cc1
6.853871964,,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)(CO)CN(CC1CCCCC1)CC(=O)NC(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1
4.207834388,0.29392221,CC[C@@H](C)[C@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)c1nc(NCCOCCOCCOCC#C)nc(n1)N1CCN(CC1)C(=O)CCCCCCCCCCNC(=O)Cn1cc(C[C@@H](C)O)nn1)n1cc(CCCCCN)nn1
5.22184875,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@]1(O)CCN(C1)[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
6.22184875,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@]1(O)CCN(C1)[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
4.95667774,0.008337867,Brc1ccc(NN=Nc2ccccc2)cc1
7.958607315,,CC(C)(C)NC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC1CCS(=O)(=O)C1
5.602059991,,CC(C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CS)C(O)=O
4.486529186,0.043271018,O=C1N(CCSc2ccccc2)C(=O)c2ccccc12
4.857568158,0.404044989,Clc1ccccc1NC(=O)Nc1ccc(Br)cc1
8.187086643,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4cc(cc(F)c34)C#N)-c2n1)-c1ccc(F)cc1
5.2644011,,CC(C)c1ccc(OC(=O)c2cccs2)cc1C
8.886056648,,CC(C)[C@@H]1[C@@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C
8.585026652,,CC(C)[C@H]1[C@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2CC1C(=O)NC(C)(C)C
8.585026652,,CC(C)[C@H]1[C@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C
8.886056648,,CC(C)[C@@H]1[C@@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2CC1C(=O)NC(C)(C)C
4.913640169,,COc1cccc(c1)-c1nc(\C=C\c2ccccc2)no1
7.31819401,0.905681181,CC(C)(C)c1c(SC2C(=O)CC(CCc3ccccc3)(OC2=O)c2ccccc2)oc2ccccc12
5.30980392,,COc1ccc(cc1)-c1cccc(c1)C(=O)NCc1cccc(NC(=O)\C=C\c2ccccc2)c1
4.838745636,0.052895438,COc1ccc(cc1OC)-c1ccc2C(=O)c3c(cccc3S(=O)(=O)c2c1)C(=O)NCc1cc(C)oc1C(F)(F)F
6.397940009,,CCCCC1(CC(=O)C(SCCc2ccccc2)C(=O)O1)c1ccccc1
4.962573502,0,Clc1ccc(NC2C(=O)NC(=O)NC2=O)cc1Cl
4.669586227,,COc1cc(OC)cc(c1)-c1nc2ccccc2c(=O)n1OC(=O)c1ccccc1C
4.565431096,0,CCNC(=O)O[N-][C+]1CCCCC1c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
4.864059457,0.21159006,COc1ccc(C=Nn2c(O)csc2=S)cc1Br
4.590228032,0.153784372,OC1(CCN(CC#CC(=O)c2ccccc2)CC1)c1ccc(Cl)cc1
4.604927817,0.021016544,Oc1cccc(c1)C(=O)NN=Cc1cccc(Oc2ccccc2)c1
5.002395213,,O=C(N1CCN(CC1)c1ccccc1)c1cc(=O)[nH]c2ccccc12
5.164309429,0,[O-][N+](=O)c1ccc(o1)C(=O)OCC(=O)NC12CC3CC(CC(C3)C1)C2
4.931814138,0,[O-][N+](=O)c1ccc(o1)C(=O)OCC(=O)NCc1ccc(F)cc1
4.455118073,0.116649892,CC1(C)CC(=O)C2Sc3ccccc3N=C2C1
5.638272164,,O=C1CC2(CCCc3ccccc23)OC(=O)C1SCc1ccccc1
5.88941029,,Oc1ccccc1-c1nc(C=Cc2ccccc2Cl)no1
6.591262293,0.739449008,C[C@H](NC(=O)C=C(c1ccccc1)c1ccccc1)c1nc2scc(C)c2c(=O)o1
5.399006646,0.043063389,Cc1cccc(c1)C(=O)Nc1scc(c1C(O)=O)-c1ccc(Br)cc1
5.169989064,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1CC(O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
8.698970004,,CC1(C)C2CC1[C@@]1(C)OB(OC1C2)[C@H](CC=C)NC(=O)[C@@H]1C[C@@H](CCCc2cccc3ccccc23)c2c(Cl)nc(NCc3cccc(c3)C(F)(F)F)c(=O)n12
8.318758763,,CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccn1)C(C)C
4.677780705,,CCC(C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)CC1C=CCN2N1C(=O)C(CNCc1ccccc1)CCC2=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
8.444895106,0.063017193,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1cnc2ncn(-c3cccc(F)c3)c(=O)c2c1)-c1ccc(F)cc1
4.886056648,,Oc1ccc(Cl)cc1C(=O)Nc1cccc(c1)C(F)(F)F
4.886056648,,Oc1ccc(Cl)cc1C(=O)Nc1ccc(c(c1)C(F)(F)F)C(F)(F)F
5.823908741,,CC(C)C(NC(=O)OCc1ccccc1)C(=O)N[C@H](CC(C[C@H](Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)[N+]([O-])=O)Cc1ccccc1
8.920818754,,CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1cccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
7,,COc1ccccc1CCN(C1CCNC1)C(=O)c1ccc(CN[C@H]2CCCC[C@@H]2O)cc1
5.494850022,,COC(=O)c1ccc(CCNC(=O)C(CS)NC(=O)[C@H](CC(C)C)NC(=O)C(CCC(O)=O)NC(=O)OCC(C)C)c(Cl)c1
7.444059562,,CC(C)[C@H]([C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1)C(=O)N[C@H]1Cc2ccccc2[C@H]1O
4.585026652,,COC1=CC(=O)c2ccccc2C1=O
4.73754891,,CC(C)=CCc1cc(ccc1O)-c1coc2cc(O)ccc2c1=O
4.756961951,,Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)NCc1ccccc1Cl
6.014573526,0,COc1ccc(\C=N\NC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3c(N)scc23)cc1
4.572543489,0.809698767,CC(C)[n+]1ccn(c1)C1=C([N-]S(=O)(=O)c2ccccc2)C(=O)c2ccccc2C1=O
5.364730453,0.054691105,CN(CC(=O)Nc1ccccc1Cl)C(=O)COC(=O)c1ccc(s1)[N+]([O-])=O
5.117443292,0.765555157,CC(=O)N(N=C1Sc2ccccc2C1=O)c1ccccc1C
7.244125144,0,CC(C)[C@@H]1[C@@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CCN(C[C@H]1C(=O)NC(C)(C)C)C(C)C
4.634512015,0,N[n+]1cnn[c-]1\[NH+]=N\[CH-]c1ccc(Cl)c(c1)[N+]([O-])=O
8.638272164,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ncc2OCn3c(cc4cc(F)ccc34)-c2n1)-c1ccc(F)cc1
5.070581074,,c1cn(cn1)C(c1ccccc1)c1ccc(cc1)-c1ccccc1
