,episode,step,epsilon,smiles,reward,q,random,loss,logP,ic50,QED,SA,cycles
126871,3637,10,0.1621951925771916,CC(C)SO,-1.4453399869337782,20.384918,False,1.948751449584961,1.601,5.840968132019043,0.4956227901804545,-3.277053557113538,-0.0
126919,3638,18,0.162114094980903,O=C(CCCF)CCC1CC(O)(Br)C1,3.911785042839225,43.355602000000005,True,2.4784512519836426,2.578900000000001,10.265911102294922,0.7508667007266915,-3.2886859910975432,-0.0
126979,3639,38,0.16203303793341256,CCCC(=N)C(=O)C1CC2(Br)OC12,-3.483542944020509,32.84507,True,0.1316373646259308,1.88527,6.229499340057372,0.4674692914314714,-5.0524612764629255,-0.0
127017,3640,36,0.16195202141444587,CC(=O)C(C)C(O)CC1CC(O)(Br)C1,2.9143456488622417,44.463770000000004,False,1.3362430334091189,1.456,10.26548957824707,0.7563973212465894,-4.147850235084198,-0.0
127058,3641,37,0.16187104540373864,CCC(=O)C(=BS)C1CC(Br)(OBr)C(F)C1F,-5.3434069179282,25.898045,False,0.3856918811798096,2.8007000000000013,5.388782978057861,0.4529150223314179,-5.951550923508608,-0.0
127099,3642,38,0.1617901098810368,CCC(C)C(=P)C(C)(Br)OBr,-2.0248383945856827,-1.5862458000000002,True,1.0644693374633791,3.7853000000000017,7.199471473693848,0.5670834967292016,-5.0816041248834285,-0.0
127140,3643,39,0.16170921482609624,B=CC(Br)(C(C)=O)C(=O)CCC1CC(O)(Br)C1,-0.13052889651637692,39.993053,False,0.016636010259389874,1.2549,10.178241729736328,0.43774762323576505,-4.69928450070267,-0.0
127180,3644,39,0.16162836021868324,CC(C)C(C)C(=O)C1CC2CC(Br)(C2)O1,0.570720009824657,35.501633,True,0.20030896365642548,3.137700000000001,8.856776237487793,0.7395559284698279,-5.0595446407494915,-0.0
127215,3645,34,0.1615475460385739,CC(=N)CC(=O)C1CC(O)(Br)C1,2.018446206035248,39.756718,True,0.15201972424983978,1.4787700000000001,10.218734741210938,0.5734615051896539,-3.7607384844847607,-0.0
127256,3646,35,0.16146677226555464,CC(F)CC1CC(O)(Br)CC1[IH4],-0.5112213462033484,27.840508000000003,False,0.10096969455480576,1.9608000000000017,9.99028205871582,0.5933959774796429,-5.825313924731655,-0.0
127300,3647,39,0.16138603887942188,B=C(CC)CC(=S)CC(C)(O)Br,-0.7199200580517016,29.82876,True,2.5099961757659908,1.7231,9.8348970413208,0.4544765301257514,-5.061644632327196,-0.0
127329,3648,28,0.1613053458599822,CCC1=C2C(O)(Br)CC2(C)C1,-2.3007636499010604,27.661293,True,1.2427289485931396,2.5902000000000003,6.829847812652588,0.5282845987256304,-4.833571410471404,-0.0
127378,3649,37,0.1612246931870522,B=C(C1CC(O)(Br)C1)C(C)C(F)C(=O)CF,0.5575327169545472,46.219845,False,0.9710268378257751,1.0659,10.097909927368164,0.6082396620978612,-5.100074828037097,-0.0
127417,3650,36,0.1611440808404587,CC(=P)C(Cl)CC(=O)C1CC(O)(Br)C1,1.317251051197873,35.20682,False,0.18358008563518524,2.3816000000000006,10.200468063354492,0.6391153313506346,-4.723747612655453,-0.0
127458,3651,37,0.16106350880003847,CC1CC(=O)C1CC1CC(O)(Br)C1,2.662286329852125,38.162727000000004,True,1.171980619430542,2.0951,10.268369674682617,0.7584688290501046,-4.370981396815237,-0.0
127500,3652,39,0.16098297704563844,C=CC(C)CC(=O)CCC1CC(O)(Br)C1,2.095194081714544,40.591568,True,0.07952851057052612,3.041400000000001,10.265003204345703,0.5972720694821809,-3.8706290891315605,-0.0
127538,3653,37,0.16090248555711564,CCCC(CF)C(=N)C(C)(O)Cl,-0.991346114044022,11.2649,True,0.04950419068336487,2.3392700000000004,7.905251502990723,0.5134403737953949,-4.3686186833273695,-0.0
127580,3654,39,0.1608220343143371,CCCC(N)C(=O)C1(O)CC(O)(Br)CC1(P)Cl,-0.4823804593637733,31.531956,False,2.485168218612671,1.1014999999999997,9.588239669799805,0.5257149905480638,-5.130039002871109,-0.0
127618,3655,37,0.16074162329717992,CCC(I)CC1CC(Br)(ON)C1,-1.197904951525897,35.07137,True,0.1386891007423401,2.9816000000000003,8.542166709899902,0.4817700443727749,-4.769377634808586,-0.0
127659,3656,38,0.16066125248553134,O=C1CC(=P)C(O)=CC(Br)(C2(O)CC(O)(Br)C2)C1,-4.663334444572238,39.992687,False,2.23694372177124,1.8485,9.332819938659668,0.4641690466129359,-5.161296757780838,-1.0
127700,3657,39,0.16058092185928854,CCCCC(=O)C1(Cl)CC(O)(Br)C1(O)Cl,-0.6739966859467723,24.68372,False,1.1635323762893677,2.137900000000001,6.194415092468263,0.7805164303346894,-4.581688653355184,-0.0
127727,3658,26,0.16050063139835893,CC(C)(P)CC(=O)CCC1CC(Br)(ON)C1,-0.38927686117689775,35.660297,True,1.9533793926239011,2.7710000000000004,8.527004241943361,0.4661474466355494,-3.9957481001138095,-0.0
127780,3659,39,0.16042038108265974,CC(C(F)C(=O)C(N)CCF)C(N)C1CC(Br)(OBr)C1,-1.531754909518289,24.02802,False,0.1104721873998642,2.371600000000001,8.064016342163086,0.5894521908126225,-5.3773213217571465,-0.0
127812,3660,31,0.16034017089211844,NC1(CC(=O)CCP)CC(O)(Br)C1,1.1457017938455554,37.176144,True,0.7292494177818298,0.7855999999999996,9.804085731506348,0.5848516011280886,-4.2787600297291055,-0.0
127889,3662,28,0.16017987080626905,CC(=O)CC1CC(C(C)(Br)OCl)O1,-0.2429457284979828,11.268289999999999,True,0.020059023052453998,2.4045000000000005,7.156069755554199,0.7367043478296065,-4.595424912826564,-0.0
127938,3663,37,0.16009978087086593,BOC(CC)CC(Cl)(Cl)Br,-2.980651644490597,14.927888000000001,True,0.15928417444229126,2.2461,5.75890064239502,0.5470388367656599,-4.80346474528718,-0.0
127980,3664,39,0.1600197309804305,C#CC(C)C(O)CCC(C)(Br)OCl,0.18993324654481045,24.06801,False,0.2363878190517425,2.678300000000001,9.613011360168457,0.6141220404739243,-5.1202822554839065,-0.0
128013,3665,32,0.15993972111494031,B#CCCC(=O)C1=C2C(C1)C(C)C2(O)Br,-3.153253267351463,26.270308,True,0.019218716770410538,1.5131,5.79707145690918,0.6212736981314247,-5.417334645258019,-0.0
128058,3666,37,0.15985975125438284,CC(=O)C(C1=C(O)C1Cl)C(O)Br,-0.3904299122529749,18.871601000000002,False,0.07931235432624817,1.338,6.832854270935059,0.748348375490109,-4.574465475129844,-0.0
128096,3667,35,0.15977982137875565,OC1(Br)CC(CC(P)Cl)C1,0.08412213731227801,28.825778999999997,True,0.0542563758790493,2.3100000000000005,9.357267379760742,0.5846186954555059,-4.862211206825641,-0.0
128128,3668,27,0.1596999314680663,CC1C2OC3(Br)CC(C3)C12,-2.221067187880266,30.566608000000002,True,0.05562013015151024,2.1523000000000003,8.243612289428711,0.5478585206901729,-5.816951091972225,-0.0
128180,3669,39,0.15962008150233228,OC1(Br)C(Br)=C(OCCF)CC1P(F)Cl,-3.731369880009201,15.750354999999999,True,1.0017062425613403,3.9550000000000014,5.139203071594238,0.5837597960085276,-5.23734598036842,-0.0
128220,3670,39,0.15954027146158112,CC1C=CCC(=O)C1CC1CC(O)(Br)C1,1.38277824968496,35.557278000000004,True,0.3891736567020416,2.651300000000001,10.268386840820312,0.6200486661910289,-4.599752163800373,-0.0
128260,3671,39,0.15946050132585032,CCCC(=O)CC(=O)CCC1CC(O)(Br)C1,2.894131409217931,44.727753,True,0.0980065017938614,2.5885000000000007,10.265003204345703,0.5791697615675518,-3.1001319918318497,-0.0
128289,3672,28,0.15938077107518742,O=C(CCC1CC(Br)C1)C1CC1,2.9483136041916658,34.494198,True,1.368883490562439,2.919200000000002,8.965935707092285,0.6796284293796641,-2.8021761767924542,-0.0
128337,3673,36,0.15930108068964982,B=C(CN)C1CC(O)(Br)C1,0.023278094071261773,35.373287,True,0.0742778480052948,-0.4882000000000002,10.042598724365234,0.470478053671169,-4.678996135906283,-0.0
128369,3674,28,0.159221430149305,CC(=O)C(CC(C)(O)Cl)C(C)C(C)C,2.3657082662118083,25.958060999999997,False,0.07342644035816193,2.8211000000000013,9.835299491882324,0.7239248977697056,-4.123784917576104,-0.0
128418,3675,37,0.15914181943423036,CC(C)C(O)CCC1(Cl)CC(O)(Br)C1P,-1.962066260557636,19.393545,True,2.548276424407959,2.4920000000000018,7.001960754394531,0.6176623416615467,-5.203114258410874,-0.0
128452,3676,31,0.15906224852451326,CC(C)CC(=O)C(=O)CC1CC(O)(Br)C1,2.879744724542765,40.92822,True,0.3296051621437073,2.0543,10.248441696166992,0.6178266372090001,-3.3332436451197065,-0.0
128493,3677,32,0.15898271740025102,O=C(CC1CCC1)C1CC2CC(O)(Br)C21,1.0317848879353944,45.890453,False,0.20161594450473785,2.4852000000000007,7.947188377380371,0.8020283036570435,-4.453182393100319,-0.0
128536,3678,35,0.15890322604155088,CC1(Cl)CC(Br)(CCP(Br)Br)C(Br)(OBr)C1F,-5.768057562481403,1.0881686000000002,False,2.59511661529541,6.768900000000004,7.1548380851745605,0.2535950853648695,-6.270594995715474,-0.0
128576,3679,35,0.15882377442853013,O=C(C=I)CCC1CC(Br)C1,0.8441793955850329,38.148552,False,1.2860665321350098,2.7464000000000013,8.917227745056152,0.5723156358299816,-3.8686942355014735,-0.0
128615,3680,34,0.15874436254131588,O=C(C1=C2C(CC2(O)Br)C1=S)C1CC1,-1.271667530759971,16.029004999999998,True,0.32408499717712397,1.749,6.898717403411865,0.6149232885433401,-4.546720826114788,-0.0
128650,3681,29,0.15866499036004522,O=C(CCC1CC(O)(Br)C1)CC1CC1,4.334483106861827,45.50786,False,0.02525349333882332,2.6293000000000006,10.265913009643556,0.7722832541765552,-3.067136302947855,-0.0
128699,3682,38,0.1585856578648652,CCC(O)CC(=O)C(Br)C(O)C1CC(Br)C1,1.207734806448948,35.51522,False,0.07045051455497743,2.0144,8.922595024108887,0.7147570702800721,-4.426351990545399,-0.0
128737,3683,36,0.15850636503593274,CCCC(Cl)CC(=N)C(=P)C1CC(O)(Br)C1,-0.642173407327636,35.99006,False,0.03387191891670227,3.612470000000002,9.64798069000244,0.4369630352037416,-4.768881189794897,-0.0
128770,3684,29,0.15842711185341482,CCCC(=O)CCC1(N)CC(O)(Br)C1Br,-0.4503016465346654,36.604027,False,1.3094984292984009,2.0840000000000005,6.807088375091553,0.751751099613985,-4.627508491411866,-0.0
128818,3685,37,0.15834789829748813,NCCC1=C(CC2CC(O)(Br)C2)CC1,2.196967858890526,44.93656,False,1.3791559934616089,2.3092000000000006,10.26845932006836,0.6015291711103186,-3.8141635816435553,-0.0
128860,3686,39,0.15826872434833938,CC1=C(C(=O)CCC2(C)CC(O)(Br)C2PBr)C1,-1.9636841592513232,34.043087,False,0.18696171045303345,3.9064000000000014,7.528209209442139,0.5768923317057401,-5.306526569833119,-0.0
128900,3687,39,0.15818958998616522,CCCCC(=O)C(=O)CC1CC(O)(Br)C1,2.8982500542734364,42.092552000000005,True,0.09731216728687286,2.1984000000000004,10.248619079589844,0.5978427755793421,-3.1980408111116088,-0.0
128940,3688,39,0.15811049519117215,CC(=S)CC(F)(Br)C(O)(Cl)C(=O)OBr,-3.094103350226548,4.6604980000000005,False,0.041094034910202026,2.6075000000000004,5.324479103088379,0.6087707829718688,-4.981761146525698,-0.0
128976,3689,35,0.15803143994357655,BC(CC(=O)CC(C)C)C1(Cl)CC(O)(Br)C1,1.1698341128337766,36.685223,False,0.09380878508090973,2.2682,9.711495399475098,0.6247144032411663,-4.43709154626769,-0.0
129018,3690,37,0.15795242422360478,CCC1CC(=O)CCC2CC(O)(Br)C12,-2.905864115173681,35.344994,True,1.8826701641082764,2.4852000000000007,8.036277770996094,0.7361462057208932,-4.483940672667517,-1.0
129059,3691,38,0.157873448011493,CC(F)P=C(Cl)C(Br)(CS)OBr,-6.016484862642209,2.3811857999999995,False,1.3246948719024658,3.964300000000001,4.533958911895752,0.4535366759497985,-5.949383298711987,-0.0
129097,3692,36,0.15779451128748725,CC(CC(P)C(Cl)C1CC(O)(Br)C1)C(=O)C(=P)Cl,-0.39911402326084544,36.919888,False,0.06780296564102173,3.437800000000001,10.139080047607422,0.5540367706075955,-5.594200029369095,-0.0
129137,3693,36,0.15771561403184353,CCCCCC(=O)C(P)CC1CC(O)(Br)C1,0.819809100354222,41.412212,True,0.08071307837963104,3.2631000000000023,10.260358810424805,0.4451313671252303,-4.0105284693446155,-0.0
129169,3694,28,0.15763675622482762,O=C(CBr)C1CC2CC(Br)(C2)O1,0.259572932496545,28.025139000000003,True,1.3631774187088013,2.2405,8.704742431640625,0.7308765406708984,-5.164959158092882,-0.0
129260,3696,39,0.15747915887779185,CCCC(C)(CO)CCCC1CC(F)(Br)C1Cl,-1.4258856557900284,30.03858,False,0.9302515983581544,4.643400000000004,6.3634281158447275,0.6744268626136531,-4.678920433998121,-0.0
129300,3697,39,0.15740041929835294,CC(Cl)(Br)CCCC1CC(O)(Br)C1,1.3867692132611178,30.825144,False,1.5271095037460327,4.0001000000000015,8.32390022277832,0.7706102938779266,-4.218788974774338,-0.0
129340,3698,39,0.1573217190887038,CC(C)C(=O)C1CC2(C1)CC(O)(Br)C2,3.0889634936901014,39.340076,True,0.05768407508730888,2.4852000000000007,10.022021293640137,0.7752353548173997,-3.955835964303805,-0.0
129379,3699,38,0.15724305822915946,BC(C(=O)C(CO)C(C)C)C(Cl)C1CC(O)(Br)C1,0.4385320875397858,27.638053999999997,True,1.1999545097351074,1.3424999999999998,10.136337280273438,0.5671691383052281,-4.977375413984476,-0.0
129409,3700,28,0.1571644367000449,CC(N)C(C)C(=O)CCCCC(C)(O)Br,1.4432809179280612,34.49687,True,0.84561687707901,2.2026,10.15556526184082,0.5548391310785485,-4.083726305177047,-0.0
129442,3701,21,0.15708585448169488,CCCCC(=O)CCC1CC(O)(Br)C1=I,-2.111945218763202,36.818676,True,0.07285337150096892,3.2367000000000017,5.943305969238281,0.5607274923818545,-4.2876079330311425,-0.0
129488,3702,27,0.15700731155445405,CC1C2CC3(CC(O)(Br)C3)C1C2=O,-0.2926235675900315,46.908485,False,0.037519082427024834,1.705,9.914648056030273,0.6593981819156648,-5.990686537175122,-0.0
129540,3703,39,0.15692880789867686,CC(Br)C(Br)C(=O)CCC1CC(O)(Br)C1,0.2393870774425999,41.089302,False,0.9238160252571106,3.376100000000002,7.734143733978271,0.7105505169275687,-4.419875503881345,-0.0
129617,3705,36,0.15677191832298015,O=C(C(O)=C(Br)C1(C2CC(O)(Br)C2)C#C1)C1CC1,-0.7458023832455418,32.306667,True,0.09724457561969756,2.626900000000001,10.010978698730467,0.34345660975620634,-4.5325405096039555,-0.0
129660,3706,39,0.15669353236381867,CC(=O)C1=CC(Br)(OBr)CC1C#[IH2],-3.766809270216541,2.291124,True,0.040846548974514015,2.7982000000000014,6.638035774230957,0.5041087995698813,-5.7763863741908015,-0.0
129740,3708,39,0.15653687800483795,CC(I)(P=N)C(Br)(OCl)C(Br)(I)CC(O)CO,-5.515151079484784,14.4352,False,0.9975087642669678,4.377270000000003,7.246489524841309,0.22078151775826027,-5.9244843900420765,-0.0
129776,3709,35,0.15645860956583554,CC(C#N)CC(=O)CCC1CC(O)(Br)C1,3.4607230744538096,39.317356,True,1.2005774974822998,2.3789800000000003,10.264894485473633,0.7828030809454524,-3.853413704516175,-0.0
129819,3710,38,0.15638038026105264,CC(C(=O)CCC1CC(O)(Br)C1)C(C)(Br)I,0.22837697286323894,37.756496000000006,True,1.357654333114624,4.011400000000003,9.891468048095703,0.489742813381173,-4.525158289575557,-0.0
129858,3711,37,0.1563021900709221,O=C(CCC1CC(O)(Br)C1)C1=C(P)C1,2.332392456418425,37.79459,True,0.16192778944969174,2.3621000000000008,10.259973526000977,0.6323812456141416,-3.8816382779998304,-0.0
129895,3712,34,0.15622403897588666,NC1CC1C(=O)CC(Cl)C1CC(O)(Br)C1,2.1929662722038947,30.081875,True,0.11695998162031175,1.3937000000000002,10.130919456481934,0.7707979179445799,-4.743174888172999,-0.0
129934,3713,33,0.15614592695639873,CC=C(Br)C1=C2C(C1)CC2(O)Br,-1.2718646813354826,29.918146000000004,True,0.09706054627895357,3.0888000000000013,6.725986003875732,0.7368147655130045,-5.164913298711985,-0.0
129973,3714,32,0.15606785399292053,C#CC1(O)CC(Br)(Br)C1(Br)C1(Br)CC(O)(Br)C1,-3.856650255786609,35.436115,False,0.05108972638845444,3.3852,7.131368637084961,0.38158570189540975,-5.440305901562287,-0.0
130019,3715,38,0.15598982006592407,BC1(C(Cl)(Br)C(O)(Cl)[IH4])BC(CCC(C)N)(C(O)C#N)C1(Cl)Br,-7.234580583553253,-4.783743,True,0.2410176247358322,1.2654799999999993,6.3855018615722665,0.1794081418066245,-6.532850605165107,-0.0
130057,3716,36,0.1559118251558911,CC(=O)CCCC(C)(Br)OBr,2.5164989717072674,24.545353,True,1.2769176959991455,3.183300000000002,9.839263916015623,0.7261638154321581,-4.014933077546258,-0.0
130098,3717,37,0.15583386924331316,OC1(F)CC2PN3C2=PC3(Br)C1(Br)OP(Cl)CBr,-8.464064128252138,-0.5392811,True,0.1705302596092224,4.475200000000002,5.531371116638184,0.3362558155218874,-5.035927671482655,-1.0
130126,3718,25,0.15575595230869152,OC1(Br)CC(CBr)C1P,-2.7429143069220903,27.384106,True,0.10012292861938477,1.7283999999999995,7.071395397186278,0.5708807134434906,-5.614806055418788,-0.0
130172,3719,31,0.1556780743325372,C=C1C2CC(CC)C2C1(O)Br,-3.6472374721293614,27.372715000000003,True,1.3492738008499146,2.302000000000001,5.202512741088867,0.5273995455228664,-4.870975779966732,-0.0
130214,3720,33,0.15560023529537093,BC1C(O)(Br)C(Cl)C1(CN)CCC(O)C1CC1,-4.749118507262507,18.050832999999997,True,0.039456065744161606,0.6086999999999999,4.6745948791503915,0.5126896978376079,-5.347429851602524,-0.0
130259,3721,38,0.15552243517772324,CC(C)C1=C2C(CC2(O)Br)C(O)CC1=O,-0.8813201024729194,32.050064,True,1.0057337284088137,1.3761,6.5557799339294425,0.7106568889309682,-4.572152278394112,-0.0
130300,3722,39,0.1554446739601344,CC(C)(S)CC(=O)CCC1CC(O)(Br)C1,1.9427351653022715,30.142937,True,2.463137626647949,2.927700000000001,9.638348579406738,0.604271950239659,-3.625896681556954,-0.0
130340,3723,39,0.15536695162315434,CC(C(=O)CO)=C(Cl)C(C)(Br)OCl,-1.5829572867290558,10.76976,False,0.3007296919822693,2.3421000000000003,6.178490161895753,0.638768146057363,-4.473023109389724,-0.0
130380,3724,39,0.15528926814734276,CCCCC1C(O)=C1C(=O)CCC1CC(O)(Br)C1,2.932713655270013,50.575959999999995,False,0.17512589693069458,3.4613000000000014,10.264423370361328,0.7070685720684846,-3.8357434969112743,-0.0
130418,3725,37,0.1552116235132691,COC1(Br)CC(CCC(=O)C2=C(Br)C2C)C1,1.224632683409384,43.36769,False,0.7685468196868896,3.7820000000000022,8.379911422729492,0.7043235729278744,-3.99200389148345,-0.0
130453,3726,32,0.15513401770151247,CC1(C)CC(=O)CCC12CC(O)(Br)C2,1.9914684160223304,37.404697,True,0.05376667529344559,2.6293000000000006,9.817855834960938,0.6804586921269822,-4.161302887380728,-0.0
130496,3727,35,0.15505645069266172,CC(C)CC(=O)CCC1CC(O)(Br)C1=P,-2.3153188683993515,38.507435,True,1.0571670532226562,2.8004000000000016,5.4714393615722665,0.6249208130418616,-4.530489175634691,-0.0
130535,3728,34,0.1549789224673154,O=C(CC(Br)C1C2C1C2(O)Br)C1CC1,-0.7425293465976894,34.20835,True,1.0212569236755369,2.0784,5.919547080993652,0.8042633627205222,-4.599867496761624,-0.0
130573,3729,32,0.15490143300608175,CC(O)(Br)CCCCC(=O)CCCI,0.8995836152401913,39.177917,True,0.0615236833691597,3.4345000000000017,10.156604766845703,0.3999885338772525,-3.605003615031455,-0.0
130620,3730,39,0.15482398228957872,CC(C)C(O)CC(Br)(CS)CC(Br)(CN)OBr,-2.8742095367440696,18.651365,False,0.054258782416582114,3.2234000000000007,8.11180305480957,0.3872147977026174,-5.306537839958343,-0.0
130652,3731,31,0.15474657029843394,CC(C)C(=O)C(CC1CC(O)(Br)C1)OF,2.9842919640062897,31.637728000000003,True,1.2727196216583252,2.3648000000000007,10.241239547729492,0.7878350764131931,-4.262690035877123,-0.0
130698,3732,37,0.15466919701328474,O=C(CCCC=S)C1C(=S)C(O)(Br)CC1Cl,-3.6291737436009086,26.116295,True,0.031916629523038864,2.8062000000000014,6.097776889801025,0.4730623245201474,-5.11985461718705,-0.0
130816,3735,35,0.15443730920032891,O=C1C(CC2CC(O)(Br)C2)=C2CC12,1.7586340269560556,35.161697,True,1.1000794172286987,1.7692,9.539236068725586,0.7502258459304822,-4.5894320516974165,-0.0
130856,3736,35,0.15436009054572875,CC(C(=O)CCC1(C)CC(O)(Br)C1=N)C(Br)Br,-1.9879914636885805,29.553904,True,1.2701337337493896,3.600970000000002,6.5097270011901855,0.6505682109025467,-5.0977185197436725,-0.0
130900,3737,39,0.1542829105004559,CC(Br)(I)C(C=I)C(CC(P)(Br)C(O)(Br)C(O)=I)=C(O)I,-5.7241816373783,20.509447,False,1.258621096611023,5.967800000000004,8.55201530456543,0.12788463453582796,-6.400370413766204,-0.0
130939,3738,38,0.15420576904520567,CC(S)(C#[IH2])C(=O)CCC1CC(O)(Br)C1,-2.57026654282856,26.285799,True,1.2474359273910522,2.3765,7.4899044036865225,0.4269521824652577,-4.883445906322465,-0.0
130974,3739,33,0.15412866616068308,CCC(=O)C1C(Cl)CC(O)(Br)C1C,0.24289011229079424,26.830166,False,1.2811827659606934,2.3124,7.6133689880371085,0.7812822337321187,-4.762066749019537,-0.0
131019,3740,38,0.15405160182760275,CCCC(=O)C#CC(C)(Br)OCl,-2.0749179994522726,11.864065,True,0.08696052432060243,2.6405000000000007,7.41391658782959,0.4390247325383368,-4.495523044237865,-0.0
131060,3741,39,0.15397457602668896,O=C(C(Br)CC1CC(O)(Br)C1)C1CC1,3.0897815371911075,32.442703,True,1.0356839895248413,2.6126000000000005,9.84676742553711,0.8066937286517737,-4.02852981045765,-0.0
131100,3742,39,0.15389758873867562,CC1CC(=O)C(=S)C(C2CC(O)(Br)C2=O)C1C,-1.4696906150265994,33.36247,True,0.09026077389717102,1.89,7.637838363647461,0.5923030677449932,-5.062117264189936,-0.0
131139,3743,38,0.15382063994430628,CCC(F)C(=O)CC(Br)C1C2C1C2(O)Br,-1.6170749576093808,29.904984999999996,True,0.044675175100564964,2.416500000000001,5.842170238494872,0.7782570365937336,-5.117147861649738,-0.0
131179,3744,38,0.15374372962433416,CC(C)CC(=O)C=CC1CC(O)(Br)C1=N,-2.3947626732660448,34.65641,True,1.066482663154602,2.2809700000000004,5.450627326965332,0.6099566433997617,-4.4927282288891295,-0.0
131218,3745,37,0.15366685775952196,O=C(CCl)CC(=P)C1CC(O)(Br)C1,1.6918044613682897,35.93615,True,0.08944922685623169,1.9931,10.194635391235352,0.6334704957092944,-4.375746043715119,-0.0
131253,3746,32,0.1535900243306422,CC(C)C1OC2(Br)CC(CC(=O)C1=O)C2,-7.370482538391781,25.774515,True,0.056585542857646935,2.0707,9.038188934326172,0.5432353421102243,-4.7901638441871865,-2.0
131300,3747,39,0.15351322931847688,CC(C)C(O)C1=C2C(C1)CC2(O)Br,-2.0528053865555216,36.669575,True,2.30576229095459,1.807,6.719757080078125,0.5767242467130144,-4.846459014019488,-0.0
131335,3748,34,0.15343647270381766,CCCC1C(=O)C2C(C1C)C21CC(O)(Br)C1,1.3289134495014965,33.735890000000005,True,1.0401461124420166,2.731200000000001,9.77656364440918,0.7928928765807125,-5.358014409414265,-0.0
131380,3749,39,0.15335975446746575,CC(Br)(OBr)C(Cl)C(Cl)CC#CCl,-3.7662343642988794,6.7480907000000006,False,0.01962634921073914,4.228600000000001,6.304858207702638,0.5294982799401523,-5.708747989749641,-0.0
131455,3751,34,0.1532064330529369,O=C(CCC1CC(O)(Br)C1)C(=P)C1CC1,2.198468229607991,41.17264,True,0.11939585208892822,2.5544,10.265851974487305,0.6241232518855968,-3.9468656631826153,-0.0
131495,3752,34,0.15312982983641046,O=C1CC(C2(Cl)CC(O)(Br)C2)=C2CC12,-0.4837546001997921,25.75485,True,1.3580050468444824,2.1306000000000003,8.519865036010742,0.5888038369921648,-4.805779498607339,-0.0
131540,3753,39,0.15305326492149224,CCC(C)C(=O)C1(Cl)CC(O)(Br)C1,2.7510721443174995,36.05229,False,0.03735838830471039,2.4565,9.664895057678224,0.7992831671609333,-4.1447264747743375,-0.0
131608,3755,27,0.152900249919887,CC1=C(CC2CC(O)(Br)C2)C(=O)C1,3.2422374736142068,40.97275,True,2.0477817058563232,2.1593,10.267820358276367,0.7566972288824123,-3.879576401592536,-0.0
131646,3756,25,0.15282379979492705,CC(Br)(CCC(O)=CCN)OCl,0.3906099494806692,17.09253,True,0.05229134112596512,2.4487,9.429553985595703,0.5881856155039198,-4.6773945082577155,-0.0
131685,3757,24,0.1527473878950296,CCCC(=O)CC(=N)C1CC(Br)(OC)C1,0.7567193603021167,28.39528,True,0.2010081261396408,2.913070000000001,8.32005786895752,0.5986864089349515,-3.7058644797506624,-0.0
131732,3758,31,0.1526710142010821,NC1(C=CC(=O)CC2(N)CC2)CC(O)(Br)C1,0.9754922010408098,34.71196,True,1.253757119178772,0.5679000000000001,9.871644973754883,0.5211338148668223,-4.081698944391484,-0.0
131780,3759,39,0.15259467869398155,O=C(C(=I)CC1(Br)CC(O)(Br)C1)C1CCC1C1CC1,-0.5498472868655229,31.654604,True,1.751254320144653,4.000200000000002,9.678726196289062,0.4537685494044391,-4.813574680828665,-0.0
131820,3760,39,0.15251838135463458,CCC(=O)C(S)CC(C)(Br)OBr,-1.4369434910595429,27.417662,False,0.034557823091745384,3.091600000000001,7.125378608703612,0.6223207345298432,-4.8774463756350634,-0.0
131856,3761,35,0.15244212216395728,CC(C)(Br)C(=O)CCC1CC(Br)(OI)C1,-0.4250790728760263,37.246136,True,0.8143258690834045,4.377000000000003,8.408516883850098,0.4559938285624577,-3.8863391916784114,-0.0
131897,3762,36,0.15236590110287532,CC(C)C(=O)CC(=N)C1CC(O)(Br)C1,2.2026115710349847,45.38909,False,1.290661334991455,2.1148700000000002,10.153876304626463,0.6017750548722887,-3.7354388274503783,-0.0
131940,3763,39,0.1522897181523239,C=C(C1=CC(CCC)C1=O)C1CC(O)(Br)C1,2.132440212987866,45.578384,False,0.9342054128646852,2.961500000000002,9.293813705444336,0.8062690486460056,-4.454525172641317,-0.0
131980,3764,39,0.15221357329324775,BC(=C)C(F)(CC(=O)C1(C(=P)Cl)CC(Br)C1)C(Br)Br,-3.170097231010152,8.756722,True,0.8188746571540833,3.9718000000000013,8.426046371459961,0.3087182561027769,-5.2874446494684255,-0.0
132017,3765,36,0.15213746650660112,CCC(=O)CC1(Br)C2=CC(Br)(OBr)C1(O)C2,-4.903555456158137,26.293324,False,0.7283864617347717,2.9818000000000016,5.103199481964111,0.5636804909394806,-6.0640367940516375,-0.0
132055,3766,34,0.15206139777334782,CCCC(C)C(=O)CCC1(C)CC(O)(Br)C1,3.231080526507951,45.561413,False,1.1931473016738892,3.655500000000002,10.102834701538086,0.7583255118026394,-3.789846668218911,-0.0
132098,3767,37,0.15198536707446114,CC1C(=N)CC1C(=O)CCC1CC(O)(Br)C1,2.5919652222623357,42.31473,True,2.232938528060913,2.504970000000001,10.26500129699707,0.7807432065009879,-4.560755926938193,-0.0
132140,3768,39,0.15190937439092392,CC1C(=P)C2(Cl)C(Cl)(Br)C3(CC(O)(Br)C3)C2(Cl)C1P,-3.6255413422614984,28.758759,False,0.16998337209224698,4.357500000000004,9.260494232177734,0.3964146393031207,-6.741294007610098,-0.0
